,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_RSI(C,14)","Exit_RSI(C,14)"
0,1,55,56,60.09518814086914,59.584129333496094,,,-0.5110588073730469,-0.00850415521081449,2019-03-22,2019-03-25,3 days,,26.66666666666667,37.5
1,1,59,60,58.3346061706543,58.56450653076172,,,0.22990036010742188,0.003941063036148051,2019-03-28,2019-03-29,1 days,,28.57142857142857,19.04761904761905
2,1,60,61,58.56450653076172,59.66374969482422,,,1.0992431640625,0.018769784451015736,2019-03-29,2019-04-01,3 days,,19.04761904761905,33.33333333333333
3,1,80,81,64.50161743164062,59.66275405883789,,,-4.838863372802734,-0.07501925634548623,2019-04-29,2019-04-30,1 days,,22.222222222222214,25.0
4,1,81,82,59.66275405883789,58.3868522644043,,,-1.2759017944335938,-0.021385231281401018,2019-04-30,2019-05-01,1 days,,25.0,20.0
5,1,82,83,58.3868522644043,58.0479736328125,,,-0.3388786315917969,-0.0058040229683420375,2019-05-01,2019-05-02,1 days,,20.0,50.0
6,1,100,101,56.706886291503906,55.730552673339844,,,-0.9763336181640625,-0.017217196746532326,2019-05-28,2019-05-29,1 days,,26.66666666666667,26.66666666666667
7,1,101,102,55.730552673339844,55.80370330810547,,,0.073150634765625,0.0013125768767159318,2019-05-29,2019-05-30,1 days,,26.66666666666667,26.66666666666667
8,1,102,103,55.80370330810547,55.06175231933594,,,-0.7419509887695312,-0.013295730297199881,2019-05-30,2019-05-31,1 days,,26.66666666666667,20.0
9,1,103,104,55.06175231933594,51.68987274169922,,,-3.3718795776367188,-0.06123814509355208,2019-05-31,2019-06-03,3 days,,20.0,21.05263157894737
10,1,104,105,51.68987274169922,52.47362518310547,,,0.78375244140625,0.015162591816055615,2019-06-03,2019-06-04,1 days,,21.05263157894737,15.0
11,1,105,106,52.47362518310547,51.98346710205078,,,-0.4901580810546875,-0.009341037127591045,2019-06-04,2019-06-05,1 days,,15.0,13.63636363636364
12,1,106,107,51.98346710205078,52.13873291015625,,,0.15526580810546875,0.00298683055904414,2019-06-05,2019-06-06,1 days,,13.63636363636364,8.695652173913047
13,1,107,108,52.13873291015625,53.16432189941406,,,1.0255889892578125,0.019670385757649234,2019-06-06,2019-06-07,1 days,,8.695652173913047,6.896551724137922
14,1,108,109,53.16432189941406,53.88040542602539,,,0.7160835266113281,0.013469249696556718,2019-06-07,2019-06-10,3 days,,6.896551724137922,22.85714285714286
15,1,109,110,53.88040542602539,53.79480743408203,,,-0.08559799194335938,-0.0015886664412887441,2019-06-10,2019-06-11,1 days,,22.85714285714286,22.85714285714286
16,1,110,111,53.79480743408203,53.698272705078125,,,-0.09653472900390625,-0.0017944990159541874,2019-06-11,2019-06-12,1 days,,22.85714285714286,22.222222222222214
17,1,111,112,53.698272705078125,54.29093551635742,,,0.5926628112792969,0.011036906429641169,2019-06-12,2019-06-13,1 days,,22.222222222222214,21.621621621621628
18,1,112,113,54.29093551635742,54.056556701660156,,,-0.23437881469726562,-0.004317089261183349,2019-06-13,2019-06-14,1 days,,21.621621621621628,24.324324324324323
19,1,113,114,54.056556701660156,54.43424987792969,,,0.37769317626953125,0.006987000269995658,2019-06-14,2019-06-17,3 days,,24.324324324324323,25.714285714285722
20,1,114,115,54.43424987792969,54.999053955078125,,,0.5648040771484375,0.010375895294139736,2019-06-17,2019-06-18,1 days,,25.714285714285722,27.77777777777777
21,1,115,116,54.999053955078125,54.96272277832031,,,-0.0363311767578125,-0.0006605782126268833,2019-06-18,2019-06-19,1 days,,27.77777777777777,18.604651162790702
22,1,116,117,54.96272277832031,55.39515686035156,,,0.43243408203125,0.007867770375484806,2019-06-19,2019-06-20,1 days,,18.604651162790702,18.181818181818173
